"id" "group" "trial" "blockNumber" "retroCueCond" "duration" "deviation" "recallError" "attentionRating" "ratingRT" "Rating" "Cue"
"8981" "after" 43 "2" -1 1858.43699997675 -106 106 7 6881.42200005089 "After Test" "Invalid"
"8981" "after" 43 "3" 0 3243.64999996009 21 21 9 2250.76600001939 "After Test" "None"
"8981" "after" 48 "4" 0 4124.9540000183 -21 21 9 2354.40999996755 "After Test" "None"
"8981" "after" 5 "2" 1 2032.20000004058 29 29 9 2307.70200005849 "After Test" "Valid"
"8981" "after" 6 "2" 1 2995.03599995363 -10 10 9 2243.95299996622 "After Test" "Valid"
"8981" "after" 6 "4" 1 3145.29100002092 3 3 9 1816.4000000509 "After Test" "Valid"
"8981" "after" 8 "2" 0 2195.15999999025 8 8 9 2482.22699996224 "After Test" "None"
"8981" "after" 8 "4" -1 2936.71400001831 23 23 9 2049.36599995755 "After Test" "Invalid"
"8982" "before" 11 "3" 0 2042.06000000006 87 87 6 1349.97999999998 "Before Test" "None"
"8982" "before" 12 "3" 0 1581.6399999999 -77 77 7 2158.26000000001 "Before Test" "None"
"8982" "before" 12 "4" 0 1946.67999999993 -24 24 6 1265.91999999993 "Before Test" "None"
"8982" "before" 13 "2" -1 1083.19999999995 134 134 6 1209.93999999994 "Before Test" "Invalid"
"8982" "before" 15 "1" -1 2054.78000000003 -137 137 6 1080.80000000005 "Before Test" "Invalid"
"8982" "before" 15 "3" 1 2593.45999999996 34 34 7 1721.54000000004 "Before Test" "Valid"
"8982" "before" 15 "4" 1 1047.8600000001 -24 24 6 1355.1399999999 "Before Test" "Valid"
"8982" "before" 17 "4" 0 5450.06000000006 109 109 8 2736.65999999992 "Before Test" "None"
"8982" "before" 18 "4" 1 1530.87999999989 22 22 8 1754.1399999999 "Before Test" "Valid"
"8982" "before" 20 "1" -1 2964.95999999996 -116 116 6 1367.80000000005 "Before Test" "Invalid"
"8982" "before" 23 "2" 0 3641.92000000004 161 161 6 1355.78000000003 "Before Test" "None"
"8982" "before" 24 "1" 1 1253.73999999999 -28 28 6 1291.59999999998 "Before Test" "Valid"
"8982" "before" 24 "4" 1 1771.08000000007 2 2 8 1459.37999999989 "Before Test" "Valid"
"8982" "before" 25 "2" 1 3605.64000000001 -162 162 6 1133.69999999995 "Before Test" "Valid"
"8982" "before" 25 "3" 1 2664.47999999998 48 48 6 1265.10000000009 "Before Test" "Valid"
"8982" "before" 26 "2" 1 3295.40000000002 7 7 6 1120.43999999994 "Before Test" "Valid"
"8982" "before" 29 "4" 0 1583.52000000002 -178 178 8 1212.93999999994 "Before Test" "None"
"8982" "before" 30 "3" 1 1878.30000000005 -24 24 6 1459.04000000004 "Before Test" "Valid"
"8982" "before" 31 "3" -1 3307.82000000007 -135 135 6 1049.3600000001 "Before Test" "Invalid"
"8982" "before" 31 "4" 1 1099.91999999993 -14 14 8 1380.43999999994 "Before Test" "Valid"
"8982" "before" 36 "2" 0 1175.73999999999 22 22 6 1608.62 "Before Test" "None"
"8982" "before" 37 "2" 0 3407.47999999998 -97 97 6 1174.52000000002 "Before Test" "None"
"8982" "before" 38 "1" 1 1654.92000000004 -6 6 6 1387.19999999995 "Before Test" "Valid"
"8982" "before" 38 "3" 1 2717.71999999997 27 27 6 1336.87999999989 "Before Test" "Valid"
"8982" "before" 4 "1" 1 1302.62 -10 10 6 1810.52000000002 "Before Test" "Valid"
"8982" "before" 4 "2" -1 2513.69999999995 -166 166 6 1304.31999999995 "Before Test" "Invalid"
"8982" "before" 40 "1" 0 2880.12 25 25 6 1860.28000000003 "Before Test" "None"
"8982" "before" 42 "3" 0 3409.21999999997 87 87 6 1292.10000000009 "Before Test" "None"
"8982" "before" 44 "3" 0 3232.76000000001 63 63 6 1286.58000000007 "Before Test" "None"
"8982" "before" 45 "4" -1 2442.8600000001 -64 64 8 1543.02000000002 "Before Test" "Invalid"
"8982" "before" 46 "1" 0 1887.81999999995 9 9 6 1250.71999999997 "Before Test" "None"
"8982" "before" 46 "2" 1 2968.58000000007 17 17 6 1573.87999999989 "Before Test" "Valid"
"8982" "before" 47 "2" 0 3984.17999999993 44 44 6 1320.62000000011 "Before Test" "None"
"8982" "before" 48 "1" 0 3453.90000000002 54 54 6 1006.09999999998 "Before Test" "None"
"8982" "before" 48 "4" -1 1341.65999999992 95 95 8 1651.97999999998 "Before Test" "Invalid"
"8982" "before" 5 "4" 0 3475.12000000011 87 87 6 1229.17999999993 "Before Test" "None"
"8982" "before" 6 "1" 1 1025.88 -64 64 6 1482.73999999999 "Before Test" "Valid"
"8982" "before" 7 "3" -1 2823.04000000004 109 109 6 1484.58000000007 "Before Test" "Invalid"
"8982" "before" 8 "1" 0 5432.29999999999 75 75 6 1231.76000000001 "Before Test" "None"
"8982" "before" 8 "2" 1 1144.35999999999 -25 25 6 1140.80000000005 "Before Test" "Valid"
"8984" "before" 0 "2" 0 4064.11200003186 14 14 9 1240.63800000527 "Before Test" "None"
"8984" "before" 12 "2" -1 1611.84100008383 -50 50 9 1268.49900000938 "Before Test" "Invalid"
"8984" "before" 12 "3" 1 1336.09400010225 -44 44 9 1231.85200006212 "Before Test" "Valid"
"8984" "before" 15 "4" 0 1278.91100017494 13 13 9 1340.31600014213 "Before Test" "None"
"8984" "before" 16 "4" 0 1047.6160000246 -77 77 9 1056.87600006955 "Before Test" "None"
"8984" "before" 17 "2" 0 3326.54000008875 97 97 9 1720.56300014991 "Before Test" "None"
"8984" "before" 18 "1" 1 1682.76500011323 5 5 9 1294.53599998751 "Before Test" "Valid"
"8984" "before" 2 "4" 0 1540.8830000856 9 9 9 1379.42200009734 "Before Test" "None"
"8984" "before" 21 "3" 1 1114.47200007224 -168 168 9 2626.2679999799 "Before Test" "Valid"
"8984" "before" 22 "1" 0 1472.54500016826 144 144 9 1204.26200004685 "Before Test" "None"
"8984" "before" 22 "2" 0 2950.89400006854 -18 18 9 1324.85700016015 "Before Test" "None"
"8984" "before" 23 "1" 1 4205.41600002145 -165 165 9 1295.69100001786 "Before Test" "Valid"
"8984" "before" 23 "2" 1 4097.66900007392 28 28 9 1477.25500013505 "Before Test" "Valid"
"8984" "before" 24 "3" -1 2102.95600006683 -28 28 9 1415.76399998437 "Before Test" "Invalid"
"8984" "before" 25 "1" 1 1733.59299999039 119 119 9 1307.14599998115 "Before Test" "Valid"
"8984" "before" 28 "3" -1 1568.40500001609 173 173 9 1124.93800018309 "Before Test" "Invalid"
"8984" "before" 28 "4" -1 2985.2869999581 37 37 9 1030.34300009208 "Before Test" "Invalid"
"8984" "before" 3 "1" 0 1961.03800009179 -56 56 9 1418.72100002517 "Before Test" "None"
"8984" "before" 30 "2" 1 885.009000096354 -48 48 9 1093.18099998694 "Before Test" "Valid"
"8984" "before" 33 "3" 0 995.587000052445 -75 75 9 2169.91000013263 "Before Test" "None"
"8984" "before" 36 "2" 1 1160.78200002003 -40 40 9 1171.67900017253 "Before Test" "Valid"
"8984" "before" 38 "4" -1 1744.02100008912 -8 8 9 1180.66200015787 "Before Test" "Invalid"
"8984" "before" 39 "1" -1 1966.67500006128 -53 53 9 1252.00400014746 "Before Test" "Invalid"
"8984" "before" 39 "4" 1 847.4729999837 64 64 9 1322.65100003779 "Before Test" "Valid"
"8984" "before" 4 "1" 0 1905.74600009021 -19 19 9 1391.41899995785 "Before Test" "None"
"8984" "before" 4 "3" 0 1964.94899996021 -43 43 9 1359.72099996218 "Before Test" "None"
"8984" "before" 4 "4" 1 1314.46000005538 -9 9 9 1179.03800006188 "Before Test" "Valid"
"8984" "before" 40 "4" 1 971.10600000713 -5 5 9 1098.66699996241 "Before Test" "Valid"
"8984" "before" 42 "1" 1 1554.78700005054 -160 160 9 1265.73000001197 "Before Test" "Valid"
"8984" "before" 43 "1" 0 2019.6430001047 78 78 9 1431.09200001473 "Before Test" "None"
"8984" "before" 45 "3" 0 3103.95500006387 -17 17 9 1419.80200016429 "Before Test" "None"
"8984" "before" 46 "1" -1 1704.21799998102 -6 6 9 1317.55600011745 "Before Test" "Invalid"
"8984" "before" 46 "3" 1 1677.12200013292 93 93 9 1147.55000016 "Before Test" "Valid"
"8984" "before" 47 "2" 0 2106.62600005837 -32 32 9 1126.54800011893 "Before Test" "None"
"8984" "before" 48 "2" -1 1231.36200009019 68 68 9 1174.126999981 "Before Test" "Invalid"
"8984" "before" 48 "4" 1 1262.34900009702 -19 19 9 918.995000090683 "Before Test" "Valid"
"8984" "before" 49 "3" 1 1214.95300010242 -8 8 9 1653.18099996587 "Before Test" "Valid"
"8984" "before" 5 "3" 0 1686.88099995302 -175 175 9 1401.33100001304 "Before Test" "None"
"8984" "before" 7 "2" 1 1316.21299996576 -73 73 9 1341.70299995237 "Before Test" "Valid"
"8984" "before" 8 "4" 0 1919.74200010393 14 14 9 1550.43200009363 "Before Test" "None"
"8985" "after" 12 "3" 0 1594.38800001785 7 7 8 1815.4130000195 "After Test" "None"
"8985" "after" 14 "1" 1 1478.7110000028 -20 20 8 23681.0720000254 "After Test" "Valid"
"8985" "after" 15 "3" 1 1282.91800001124 -5 5 8 1813.01700001676 "After Test" "Valid"
"8985" "after" 16 "1" 1 815.196000007913 -22 22 8 1964.32000001176 "After Test" "Valid"
"8985" "after" 16 "2" -1 1878.89500002307 25 25 9 2400.92900001246 "After Test" "Invalid"
"8985" "after" 16 "3" 1 1129.59700001532 -4 4 8 1601.73400000506 "After Test" "Valid"
"8985" "after" 16 "4" 0 1539.03700001468 79 79 8 1939.08800000884 "After Test" "None"
"8985" "after" 2 "1" 1 1163.81100001204 -2 2 9 2674.9519999997 "After Test" "Valid"
"8985" "after" 20 "4" 0 3135.49099999946 143 143 8 3639.97600002401 "After Test" "None"
"8985" "after" 21 "1" 0 1200.43400000414 17 17 9 2373.74700000929 "After Test" "None"
"8985" "after" 21 "4" 1 963.708000012906 -24 24 8 1874.02099999879 "After Test" "Valid"
"8985" "after" 23 "2" 0 2060.68400000699 76 76 9 7447.39700001071 "After Test" "None"
"8985" "after" 23 "4" 1 762.090000002412 21 21 8 2128.63300002087 "After Test" "Valid"
"8985" "after" 26 "3" 1 1439.0640000205 -75 75 8 2034.80600001547 "After Test" "Valid"
"8985" "after" 28 "2" 1 746.116999998805 -9 9 8 8049.1910000185 "After Test" "Valid"
"8985" "after" 29 "1" -1 971.198000015691 -9 9 9 1441.39100002131 "After Test" "Invalid"
"8985" "after" 30 "2" 1 2290.92000000179 -51 51 8 1781.01100001705 "After Test" "Valid"
"8985" "after" 30 "3" 0 1354.19000000623 -10 10 8 2489.34200000227 "After Test" "None"
"8985" "after" 31 "2" 1 930.353000014089 -1 1 7 2674.33200002275 "After Test" "Valid"
"8985" "after" 31 "3" 0 1477.44800002617 -14 14 8 1783.43900001748 "After Test" "None"
"8985" "after" 32 "4" -1 1517.64700001385 -42 42 8 3630.77100002533 "After Test" "Invalid"
"8985" "after" 33 "2" 0 1813.66800000088 8 8 8 21914.4400000162 "After Test" "None"
"8985" "after" 35 "2" 0 1771.42200001446 -130 130 8 1554.13700001058 "After Test" "None"
"8985" "after" 36 "1" 0 2062.45500000758 40 40 9 1465.27500000119 "After Test" "None"
"8985" "after" 37 "2" 0 2885.42600001441 3 3 8 2495.46900000179 "After Test" "None"
"8985" "after" 37 "3" 1 14397.7170000051 -76 76 8 2507.25799999828 "After Test" "Valid"
"8985" "after" 37 "4" -1 1064.14700001921 172 172 8 1323.35500000254 "After Test" "Invalid"
"8985" "after" 38 "4" 1 1939.75900002266 27 27 8 10003.4900000177 "After Test" "Valid"
"8985" "after" 39 "1" 0 1575.39200000616 8 8 9 1253.70600002009 "After Test" "None"
"8985" "after" 4 "1" 1 1165.80800001218 -21 21 9 2588.79500001523 "After Test" "Valid"
"8985" "after" 4 "4" 0 2123.02300002403 -87 87 9 2226.9940000074 "After Test" "None"
"8985" "after" 40 "1" -1 1248.91399999865 31 31 9 1780.30600001523 "After Test" "Invalid"
"8985" "after" 42 "4" 0 968.109000013443 9 9 8 1239.47400000179 "After Test" "None"
"8985" "after" 43 "3" 0 14294.104000021 -53 53 8 3264.23500002292 "After Test" "None"
"8985" "after" 47 "2" -1 1104.74900000077 -73 73 8 1417.61100001051 "After Test" "Invalid"
"8985" "after" 47 "4" 1 1034.50500001223 1 1 8 1399.23500001733 "After Test" "Valid"
"8985" "after" 49 "1" 0 2757.64800001809 157 157 9 3804.79500001715 "After Test" "None"
"8985" "after" 6 "2" 1 847.577000016347 -21 21 9 5234.69400001783 "After Test" "Valid"
"8985" "after" 6 "3" -1 1102.20700002171 152 152 7 2415.43100000778 "After Test" "Invalid"
"8985" "after" 8 "3" -1 2132.80500000855 134 134 8 4652.62400000065 "After Test" "Invalid"
"8986" "after" 10 "3" 0 2961.78900000197 65 65 7 2566.57600000245 "After Test" "None"
"8986" "after" 11 "3" -1 1472.14499999257 -121 121 8 1258.02199999592 "After Test" "Invalid"
"8986" "after" 12 "2" 0 2124.35899999156 22 22 7 1518.32100000395 "After Test" "None"
"8986" "after" 12 "4" 0 1966.0230000033 174 174 8 1800.64999999688 "After Test" "None"
"8986" "after" 13 "2" 1 1797.53699999431 -7 7 8 1437.8829999906 "After Test" "Valid"
"8986" "after" 13 "3" 1 1667.853999994 -14 14 8 1413.11699999776 "After Test" "Valid"
"8986" "after" 14 "1" 1 1123.5770000004 -16 16 8 1310.96599999932 "After Test" "Valid"
"8986" "after" 15 "1" 0 1894.16800000006 22 22 8 1450.83799999591 "After Test" "None"
"8986" "after" 16 "3" 1 1067.99000000139 -16 16 8 1426.06500000227 "After Test" "Valid"
"8986" "after" 17 "3" 0 2184.6100000001 -28 28 8 1878.55099999718 "After Test" "None"
"8986" "after" 18 "1" 1 1958.15399999521 -17 17 8 1455.20099999674 "After Test" "Valid"
"8986" "after" 20 "3" 0 1534.00499999081 22 22 8 1171.84900000319 "After Test" "None"
"8986" "after" 21 "1" 1 1475.62999999465 174 174 8 1317.16499999876 "After Test" "Valid"
"8986" "after" 25 "3" -1 1544.94099999638 157 157 8 1480.1080000035 "After Test" "Invalid"
"8986" "after" 25 "4" -1 1187.52499999152 -139 139 8 1633.04099999834 "After Test" "Invalid"
"8986" "after" 27 "1" -1 1370.03300000413 -58 58 7 1916.31699999503 "After Test" "Invalid"
"8986" "after" 28 "1" 0 1907.22199999518 -13 13 8 1343.14500000095 "After Test" "None"
"8986" "after" 28 "3" 0 2330.19600000372 39 39 8 1669.61699999613 "After Test" "None"
"8986" "after" 3 "4" 0 2590.27099999646 -56 56 8 1219.1689999951 "After Test" "None"
"8986" "after" 30 "1" 1 1066.52799999027 -37 37 8 1344.54799999238 "After Test" "Valid"
"8986" "after" 30 "4" 0 1796.1289999946 166 166 6 2916.08599999594 "After Test" "None"
"8986" "after" 31 "2" 0 1378.15900000359 9 9 6 8507.8609999927 "After Test" "None"
"8986" "after" 34 "2" 1 1570.63399999822 1 1 7 1612.43899999198 "After Test" "Valid"
"8986" "after" 34 "4" 0 1396.30600000359 42 42 8 1677.6709999931 "After Test" "None"
"8986" "after" 35 "2" 1 840.350999999093 -9 9 7 1346.13500000094 "After Test" "Valid"
"8986" "after" 38 "3" 1 965.527000001865 -7 7 8 1447.85399999004 "After Test" "Valid"
"8986" "after" 39 "2" 0 1639.69999999565 -5 5 7 1691.37899998971 "After Test" "None"
"8986" "after" 41 "1" 0 2287.99299999885 -36 36 8 3640.70699999051 "After Test" "None"
"8986" "after" 41 "2" 0 1864.82000000018 46 46 7 1786.91800000146 "After Test" "None"
"8986" "after" 43 "4" -1 1252.70099999965 146 146 7 1562.71900000214 "After Test" "Invalid"
"8986" "after" 45 "2" -1 1589.55699999561 -135 135 7 1334.49999998999 "After Test" "Invalid"
"8986" "after" 45 "4" 1 1178.88599999365 -11 11 7 1808.43199998979 "After Test" "Valid"
"8986" "after" 48 "1" 0 1363.95100000012 -55 55 7 1549.34499999473 "After Test" "None"
"8986" "after" 49 "4" 1 958.477999997325 -26 26 7 1551.26000000187 "After Test" "Valid"
"8986" "after" 5 "2" 1 1234.7970000041 -12 12 8 1104.73700000381 "After Test" "Valid"
"8986" "after" 6 "4" 1 1326.40899998997 -17 17 8 1465.76699999254 "After Test" "Valid"
"8986" "after" 7 "1" -1 2037.34000000212 -117 117 8 1384.54399999662 "After Test" "Invalid"
"8986" "after" 7 "2" -1 1323.40999999014 75 75 8 1302.27500000061 "After Test" "Invalid"
"8986" "after" 8 "4" 1 1988.10500000347 0 0 8 2371.05499999621 "After Test" "Valid"
"8986" "after" 9 "3" 1 1152.99499999755 22 22 8 1595.82499999017 "After Test" "Valid"
"8987" "after" 0 "2" 1 896 -3 3 6 1923 "After Test" "Valid"
"8987" "after" 1 "1" 1 888 -5 5 7 1718 "After Test" "Valid"
"8987" "after" 11 "3" -1 1822 -151 151 8 1198 "After Test" "Invalid"
"8987" "after" 12 "1" 0 1586 -16 16 9 2382 "After Test" "None"
"8987" "after" 14 "3" 0 2512 4 4 7 1570 "After Test" "None"
"8987" "after" 16 "1" -1 1537 98 98 8 27470.0000000001 "After Test" "Invalid"
"8987" "after" 18 "4" 1 1263 23 23 4 6658.00000000023 "After Test" "Valid"
"8987" "after" 19 "2" 1 1074 6 6 9 1660.00000000012 "After Test" "Valid"
"8987" "after" 20 "1" 1 1463 -26 26 7 2515 "After Test" "Valid"
"8987" "after" 20 "2" -1 1155 -11 11 9 1176 "After Test" "Invalid"
"8987" "after" 21 "1" 1 1248 -38 38 7 2164.00000000006 "After Test" "Valid"
"8987" "after" 21 "4" -1 1274 -79 79 3 1563 "After Test" "Invalid"
"8987" "after" 25 "1" 1 1598 4 4 7 2373 "After Test" "Valid"
"8987" "after" 26 "3" 0 1759 6 6 7 1553 "After Test" "None"
"8987" "after" 27 "4" -1 1658 -7 7 7 1975 "After Test" "Invalid"
"8987" "after" 29 "4" 0 1632 -39 39 4 2815 "After Test" "None"
"8987" "after" 31 "1" 0 8513 175 175 3 2451 "After Test" "None"
"8987" "after" 31 "2" 1 1014 -37 37 9 1166 "After Test" "Valid"
"8987" "after" 33 "3" -1 1342 12 12 6 5443 "After Test" "Invalid"
"8987" "after" 34 "3" 1 950 -108 108 7 1620 "After Test" "Valid"
"8987" "after" 34 "4" 0 1796 -164 164 2 1661 "After Test" "None"
"8987" "after" 35 "3" 1 807 -9 9 4 7373.00000000023 "After Test" "Valid"
"8987" "after" 36 "2" 0 2983 42 42 8 1110 "After Test" "None"
"8987" "after" 36 "3" 0 1862 141 141 2 143232 "After Test" "None"
"8987" "after" 37 "1" 0 2572.00000000012 -35 35 3 25333 "After Test" "None"
"8987" "after" 37 "4" 1 1012 3 3 4 3213.00000000023 "After Test" "Valid"
"8987" "after" 4 "4" 1 1225 -11 11 7 1948 "After Test" "Valid"
"8987" "after" 42 "2" 0 3432 29 29 7 1166 "After Test" "None"
"8987" "after" 43 "1" 0 11621.0000000001 103 103 3 4525 "After Test" "None"
"8987" "after" 44 "2" 0 1795.00000000012 -8 8 5 1920 "After Test" "None"
"8987" "after" 45 "4" 1 1003 -24 24 6 1766 "After Test" "Valid"
"8987" "after" 47 "2" 0 2818 28 28 6 1485 "After Test" "None"
"8987" "after" 48 "2" -1 915 49 49 6 2152 "After Test" "Invalid"
"8987" "after" 48 "4" 0 1269 -116 116 5 2680 "After Test" "None"
"8987" "after" 49 "2" 1 1224 -12 12 5 1567 "After Test" "Valid"
"8987" "after" 6 "3" 0 1703.99999999988 -55 55 6 1277 "After Test" "None"
"8987" "after" 6 "4" 0 1915.00000000023 -39 39 2 95619 "After Test" "None"
"8987" "after" 7 "1" -1 1469 -160 160 8 1472 "After Test" "Invalid"
"8987" "after" 7 "3" 1 981 -15 15 5 1222 "After Test" "Valid"
"8987" "after" 8 "3" 1 1102 -14 14 6 2023 "After Test" "Valid"
"8989" "before" 1 "1" 1 4135.92999999999 -81 81 5 1602.85300000018 "Before Test" "Valid"
"8989" "before" 1 "3" -1 1680.16599999997 3 3 5 1571.63500000024 "Before Test" "Invalid"
"8989" "before" 11 "3" 0 1711.18600000022 -14 14 5 781.548999999883 "Before Test" "None"
"8989" "before" 12 "2" -1 2856.42400000012 38 38 5 1292.9310000001 "Before Test" "Invalid"
"8989" "before" 12 "4" 0 1593.69600000023 -39 39 5 1357.33599999989 "Before Test" "None"
"8989" "before" 14 "2" 1 1456.39600000007 1 1 5 1393.1100000001 "Before Test" "Valid"
"8989" "before" 15 "1" 0 3123.53100000019 -3 3 5 1442.16200000001 "Before Test" "None"
"8989" "before" 16 "1" 0 3364.20200000005 -6 6 5 1421.45000000019 "Before Test" "None"
"8989" "before" 16 "2" 1 1962.69200000004 2 2 5 1656.14599999995 "Before Test" "Valid"
"8989" "before" 17 "3" 1 1450.44900000049 -20 20 4 2194.61599999992 "Before Test" "Valid"
"8989" "before" 18 "4" 0 4475.87900000019 58 58 5 1179.74500000034 "Before Test" "None"
"8989" "before" 19 "4" -1 1699.35600000015 -86 86 2 2322.07800000021 "Before Test" "Invalid"
"8989" "before" 21 "1" 1 1614.69200000004 74 74 5 1277.00900000008 "Before Test" "Valid"
"8989" "before" 21 "4" 1 1506.19000000041 -19 19 5 1116.8899999999 "Before Test" "Valid"
"8989" "before" 24 "3" 0 2842.11300000013 -26 26 5 1293.69100000011 "Before Test" "None"
"8989" "before" 26 "2" -1 3277.70100000012 -12 12 5 1592.11300000013 "Before Test" "Invalid"
"8989" "before" 29 "3" 1 2766.34100000048 27 27 5 1260.81000000029 "Before Test" "Valid"
"8989" "before" 30 "4" 0 4812.10400000005 32 32 5 1666.64400000032 "Before Test" "None"
"8989" "before" 31 "1" 1 1552.43700000015 27 27 5 1264.31900000013 "Before Test" "Valid"
"8989" "before" 33 "2" 0 3196.03300000017 -46 46 5 1818.35600000015 "Before Test" "None"
"8989" "before" 34 "3" 1 2176.32500000042 47 47 4 1642.78900000011 "Before Test" "Valid"
"8989" "before" 35 "2" 0 2041.54900000012 93 93 5 1504.45600000012 "Before Test" "None"
"8989" "before" 35 "4" 1 1974.84499999997 63 63 4 1875.99100000015 "Before Test" "Valid"
"8989" "before" 37 "2" 1 2046.07300000009 -5 5 5 1451.98300000012 "Before Test" "Valid"
"8989" "before" 37 "3" 0 2561.17799999984 36 36 5 1638.10600000015 "Before Test" "None"
"8989" "before" 38 "2" 0 4608.32000000018 -64 64 5 1806.61400000018 "Before Test" "None"
"8989" "before" 38 "4" 1 5824.14100000006 50 50 5 1832.01900000009 "Before Test" "Valid"
"8989" "before" 40 "1" 0 2594.55500000005 42 42 5 1824.72499999998 "Before Test" "None"
"8989" "before" 41 "3" 1 3705.65899999999 -5 5 5 1467.90700000036 "Before Test" "Valid"
"8989" "before" 42 "1" -1 2467.15000000014 -44 44 5 1368.67999999993 "Before Test" "Invalid"
"8989" "before" 42 "4" 0 2201.86599999992 33 33 4 1671.83000000031 "Before Test" "None"
"8989" "before" 43 "3" -1 3248.73800000036 29 29 5 1471.59800000023 "Before Test" "Invalid"
"8989" "before" 45 "1" 0 5006.04300000018 -7 7 4 1445.66400000011 "Before Test" "None"
"8989" "before" 46 "4" -1 2367.26600000029 -100 100 5 1621.73000000045 "Before Test" "Invalid"
"8989" "before" 47 "1" -1 1797.2570000001 10 10 5 1055.27300000016 "Before Test" "Invalid"
"8989" "before" 47 "2" 1 3069.73600000027 140 140 4 2122.25300000049 "Before Test" "Valid"
"8989" "before" 5 "2" 0 2820.53700000001 -31 31 4 1569.20200000005 "Before Test" "None"
"8989" "before" 5 "4" 1 2019.7510000004 -7 7 5 1158.7090000005 "Before Test" "Valid"
"8989" "before" 8 "1" 1 3569.24200000014 -106 106 3 7095.50100000011 "Before Test" "Valid"
"8989" "before" 8 "3" 0 3935.89699999988 38 38 5 1261.26300000004 "Before Test" "None"
"8990" "after" 0 "1" 0 1545.34099999157 21 21 9 1324.30600003415 "After Test" "None"
"8990" "after" 0 "2" 0 1477.8439998742 10 10 5 1708.12599988515 "After Test" "None"
"8990" "after" 1 "4" 0 1629.01000002516 3 3 7 1740.0949999718 "After Test" "None"
"8990" "after" 10 "2" 0 2273.90399985714 26 26 6 1478.50499988638 "After Test" "None"
"8990" "after" 12 "1" 1 1144.06699996634 -24 24 8 1680.87699982879 "After Test" "Valid"
"8990" "after" 14 "4" 1 1047.56999991625 12 12 7 1276.91799999704 "After Test" "Valid"
"8990" "after" 15 "1" 1 1235.01900004485 18 18 8 1345.25099988387 "After Test" "Valid"
"8990" "after" 16 "2" 1 1639.25499990443 -121 121 5 2677.0319998886 "After Test" "Valid"
"8990" "after" 16 "4" 1 876.562999858055 21 21 6 1928.03900004434 "After Test" "Valid"
"8990" "after" 17 "3" 1 1450.93500000017 -8 8 6 4135.19899987348 "After Test" "Valid"
"8990" "after" 18 "1" 0 1370.8689999833 -115 115 7 1275.70900004584 "After Test" "None"
"8990" "after" 18 "3" 1 1329.73799992993 25 25 5 1947.24299987312 "After Test" "Valid"
"8990" "after" 19 "2" 1 980.537000047741 -33 33 5 1420.64799996116 "After Test" "Valid"
"8990" "after" 19 "4" -1 966.093999914359 11 11 6 1357.77299999353 "After Test" "Invalid"
"8990" "after" 2 "3" 0 1727.64400003862 -14 14 5 2665.63799995242 "After Test" "None"
"8990" "after" 22 "2" -1 1406.39400000987 32 32 5 1501.5689998786 "After Test" "Invalid"
"8990" "after" 22 "3" 0 1753.92899992305 0 0 5 1818.96699986875 "After Test" "None"
"8990" "after" 23 "4" -1 1266.097999939 63 63 6 1253.91999996197 "After Test" "Invalid"
"8990" "after" 27 "1" 0 2991.02100002416 29 29 8 2007.9329998368 "After Test" "None"
"8990" "after" 27 "3" -1 1484.8609999168 127 127 6 1473.60599996347 "After Test" "Invalid"
"8990" "after" 28 "4" 1 1557.10899987211 10 10 6 1269.43599990755 "After Test" "Valid"
"8990" "after" 30 "2" 1 1156.33699986723 9 9 6 821.509999864153 "After Test" "Valid"
"8990" "after" 30 "3" 1 1043.34300000756 38 38 4 1831.21399991657 "After Test" "Valid"
"8990" "after" 30 "4" 0 1650.96799985203 -42 42 6 1872.34599991096 "After Test" "None"
"8990" "after" 31 "2" 1 1447.14399996516 27 27 5 1012.62099993741 "After Test" "Valid"
"8990" "after" 31 "4" 1 1410.96000001999 -11 11 6 1312.70899990387 "After Test" "Valid"
"8990" "after" 32 "1" -1 1051.24899985874 80 80 7 2224.68199999596 "After Test" "Invalid"
"8990" "after" 32 "4" 0 1271.96799988416 -166 166 5 1325.32399995392 "After Test" "None"
"8990" "after" 33 "3" 1 1251.93099985737 -29 29 5 1659.2750000318 "After Test" "Valid"
"8990" "after" 36 "2" -1 806.259999938658 130 130 6 1572.6719998914 "After Test" "Invalid"
"8990" "after" 36 "3" 0 1499.73399997759 -36 36 5 1222.76699984842 "After Test" "None"
"8990" "after" 37 "1" 0 1361.61899995635 1 1 6 4115.01899989828 "After Test" "None"
"8990" "after" 38 "3" -1 915.631999877514 162 162 5 1110.24699988193 "After Test" "Invalid"
"8990" "after" 41 "1" 1 1292.7679999884 -2 2 7 2624.83899998205 "After Test" "Valid"
"8990" "after" 42 "1" -1 1005.06499991554 -105 105 6 2427.1539999434 "After Test" "Invalid"
"8990" "after" 46 "1" 1 1268.91999991494 8 8 6 2313.17499988875 "After Test" "Valid"
"8990" "after" 7 "2" 0 1786.97199999681 -17 17 7 2835.91400001559 "After Test" "None"
"8990" "after" 8 "2" 0 1584.14999984158 41 41 6 1184.53499994741 "After Test" "None"
"8990" "after" 8 "3" 0 1674.055000016 -48 48 5 1574.58899995848 "After Test" "None"
"8990" "after" 8 "4" 0 1537.96800000663 -20 20 7 1468.81999987387 "After Test" "None"
"8991" "after" 1 "2" -1 1694.34199999622 121 121 9 1757.77899999404 "After Test" "Invalid"
"8991" "after" 1 "4" 0 1732.80899999384 -24 24 9 2944.15899999533 "After Test" "None"
